test/stochastic/0/hammer-v1/return	test/stochastic/0/hammer-v1/ep_length	test/stochastic/0/hammer-v1/success	test/stochastic/1/hammer-v1/return	test/stochastic/1/hammer-v1/ep_length	test/stochastic/1/hammer-v1/success	test/stochastic/average_success	epoch	train/return	train/ep_length	total_env_steps	current_task_steps	train/q1	train/q2	train/logp_pi	train/loss_pi	train/loss_q1	train/loss_q2	train/alpha/0	train/alpha/1	train/loss_reg	train/success	train/active_env	walltime
-38.98318889988336	200.0	0.0	-37.528007218694974	200.0	0.0	0.0	1	-9.72307638508303	200.0	20000	20000	12.974185	12.974448	2.1749172	-13.320798	0.25049913	0.23851678	0.11160570814284054	2.7182817459106445	0.0	0.01	0	508.1443250179291
-18.736823907290166	200.0	0.0	-45.705885448849386	200.0	0.0	0.0	2	651.6590317274961	200.0	40000	40000	254.582	254.58247	4.156772	-260.5524	100.78766	101.81452	0.2721520426875446	2.7182817459106445	0.0	0.0	0	1049.303567647934
516.2191	200.0	0.0	-35.94091909040875	200.0	0.0	0.0	3	6659.495892204406	200.0	60000	60000	2145.0293	2145.0188	4.0590425	-2187.832	3477.7288	3512.926	1.8260542574852705	2.7182817459106445	0.0	0.0	0	1603.4384005069733
13175.07	200.0	0.0	-43.50877886348545	200.0	0.0	0.0	4	22403.11356351659	200.0	80000	80000	6611.508	6611.52	4.009763	-6673.9937	19574.562	19337.719	4.120546577608585	2.7182817459106445	0.0	0.0	0	2151.6079421043396
71319.26485532639	200.0	0.4	-42.4537933563074	200.0	0.0	0.2	5	44381.71373757024	200.0	100000	100000	12389.028	12389.051	4.0116835	-12480.523	66846.695	66161.22	6.9804917954206465	2.7182817459106445	0.0	0.13	0	2724.2104077339172
110527.40845096143	200.0	0.8	-47.78882672945057	200.0	0.0	0.4	6	71066.1788624807	200.0	120000	120000	22178.531	22178.465	4.008871	-22317.049	220586.23	222042.66	11.465506416606903	2.7182817459106445	0.0	0.6	0	3272.082726240158
80574.19138354521	200.0	0.9	-48.36763818001168	200.0	0.0	0.45	7	102794.7308469657	200.0	140000	140000	36553.098	36553.04	4.0038605	-36773.418	476564.03	485982.4	18.51170415558815	2.7182817459106445	0.0	0.85	0	4018.5591793060303
291.4766306284683	200.0	0.2	-66.50903226715123	200.0	0.0	0.1	8	108129.46013559526	200.0	160000	160000	48575.2	48575.21	4.0016947	-48773.91	578034.9	577638.94	20.359677054977418	2.7182817459106445	0.0	0.91	0	4597.651318311691
68493.79367284496	200.0	0.7	-78.01791604134138	200.0	0.0	0.35	9	117239.77150559278	200.0	180000	180000	54411.227	54411.22	4.000718	-54561.773	632468.3	629954.2	21.380527079963684	2.7182817459106445	0.0	0.92	0	5326.708448171616
94244.47815906536	200.0	0.8	-48.3912979991951	200.0	0.0	0.4	10	104972.86353612857	200.0	200000	200000	58144.812	58144.82	4.000522	-58262.598	771361.56	772730.4	21.487349858951568	2.7182817459106445	0.0	0.86	0	6134.013534784317
80155.50275269123	200.0	0.7	-52.3809952396967	200.0	0.0	0.35	11	104840.66420525008	200.0	220000	220000	60677.484	60677.477	4.0028777	-60775.168	856868.56	852840.4	22.439499203681947	2.7182817459106445	0.0	0.88	0	6732.685927152634
149883.66782785932	200.0	1.0	-49.63006683739669	200.0	0.0	0.5	12	107816.35848291365	200.0	240000	240000	62811.387	62811.41	3.9996464	-62902.785	843134.6	839176.94	23.233777133750916	2.7182817459106445	0.0	0.91	0	7286.19677734375
116444.1388815858	200.0	0.8	-26.95881182979536	200.0	0.0	0.4	13	122216.43578049813	200.0	260000	260000	64440.1	64439.98	4.000396	-64515.867	791971.5	787412.4	22.51546802587509	2.7182817459106445	0.0	0.89	0	7812.298290967941
152680.075725138	200.0	1.0	-41.1315001261571	200.0	0.0	0.5	14	125987.61820203942	200.0	280000	280000	66876.71	66876.66	3.9999633	-66968.63	745617.1	749797.1	22.074231366443634	2.7182817459106445	0.0	0.92	0	8351.761606931686
125860.78402328472	200.0	0.9	-30.85953602124048	200.0	0.0	0.45	15	127854.90691455625	200.0	300000	300000	69676.24	69676.39	4.000453	-69764.73	696504.94	693848.7	20.718159864425658	2.7182817459106445	0.0	0.96	0	8895.057886362076
143053.53715616366	200.0	1.0	-28.141906089730604	200.0	0.0	0.5	16	133920.42179092026	200.0	320000	320000	71491.555	71491.58	4.0007024	-71576.086	705276.6	706823.5	20.547008457660674	2.7182817459106445	0.0	0.92	0	9437.716619491577
174093.09732204143	200.0	1.0	-34.11785662082314	200.0	0.0	0.5	17	127599.51117701348	200.0	340000	340000	73247.49	73247.45	4.0003304	-73315.99	743557.4	743229.75	20.418142887878417	2.7182817459106445	0.0	0.86	0	9979.041872262955
151893.1335245503	200.0	1.0	-28.42594053027949	200.0	0.0	0.5	18	140840.50948752425	200.0	360000	360000	74496.29	74496.3	4.000544	-74555.445	833832.1	839212.9	20.562565647792816	2.7182817459106445	0.0	0.94	0	10552.770956754684
145445.01580832677	200.0	1.0	-29.808723529193855	200.0	0.0	0.5	19	134327.7176422158	200.0	380000	380000	76237.96	76237.92	4.0010066	-76296.52	826466.1	828309.8	20.33181351222992	2.7182817459106445	0.0	0.97	0	11112.186736822128
158944.8598846527	200.0	1.0	-23.877767706431662	200.0	0.0	0.5	20	141179.34830418575	200.0	400000	400000	77542.39	77542.33	4.0008335	-77597.25	810853.7	815928.06	19.801064371967314	2.7182817459106445	0.0	0.98	0	11662.8189163208
150465.9965181681	200.0	1.0	-53.197168418859064	200.0	0.0	0.5	21	140038.3792781012	200.0	420000	420000	78879.49	78879.39	3.999934	-78931.83	790884.4	794949.56	19.404142959213257	2.7182817459106445	0.0	0.97	0	12235.954639434814
131274.29247881047	200.0	1.0	-54.06248223268584	200.0	0.0	0.5	22	139306.4308643156	200.0	440000	440000	79687.805	79687.77	4.001142	-79729.39	823981.56	828676.7	19.19470666475296	2.7182817459106445	0.0	0.91	0	12796.494360685349
121287.72045329264	200.0	0.8	-50.622532447928926	200.0	0.0	0.4	23	139993.29043482433	200.0	460000	460000	80797.53	80797.58	4.0009856	-80837.875	838027.8	841991.8	18.88673384027481	2.7182817459106445	0.0	0.97	0	13345.447945594788
131619.93717836973	200.0	1.0	-66.25009233514564	200.0	0.0	0.5	24	143318.41247341438	200.0	480000	480000	81679.586	81679.49	4.00064	-81709.37	837907.94	837929.2	18.862389566516875	2.7182817459106445	0.0	0.96	0	13892.514723300934
159059.06655216002	200.0	1.0	-75.12756681142965	200.0	0.0	0.5	25	147063.28471477507	200.0	500000	500000	82644.76	82644.68	4.0001135	-82665.66	846120.56	844152.5	19.226474502658846	2.7182817459106445	0.0	0.96	0	14464.835235834122
150036.35266729252	200.0	1.0	-74.171719595172	200.0	0.0	0.5	26	140789.8024777787	200.0	520000	520000	83630.42	83630.32	4.0007524	-83644.95	845678.94	847256.8	18.938202546691894	2.7182817459106445	0.0	0.97	0	15036.385108947754
159457.13214569094	200.0	1.0	-60.49627926955014	200.0	0.0	0.5	27	161055.9013574972	200.0	540000	540000	84375.914	84375.805	4.0005302	-84391.36	874082.94	866635.7	18.72481483669281	2.7182817459106445	0.0	0.99	0	15636.159464359283
121046.91887713317	200.0	0.7	-80.21591337614365	200.0	0.0	0.35	28	149829.98310675594	200.0	560000	560000	85488.73	85488.734	4.0003686	-85509.75	858466.25	855170.8	18.30843882551193	2.7182817459106445	0.0	0.99	0	16165.34568142891
132944.95003452196	200.0	0.9	-89.59208494138234	200.0	0.0	0.45	29	149155.34466369788	200.0	580000	580000	86111.875	86111.945	4.000984	-86128.54	877689.06	868882.8	18.089784472751617	2.7182817459106445	0.0	0.99	0	16721.59933233261
174397.12708363883	200.0	1.0	-70.38527375969234	200.0	0.0	0.5	30	146426.584662259	200.0	600000	600000	86750.78	86750.78	4.000217	-86770.805	875955.4	872302.0	17.79438330640793	2.7182817459106445	0.0	0.96	0	17254.022830963135
152976.78893654412	200.0	0.9	-98.87537431621276	200.0	0.0	0.45	31	145502.50372581926	200.0	620000	620000	87085.31	87085.25	4.000513	-87098.02	902834.2	903039.8	17.680346409511568	2.7182817459106445	0.0	1.0	0	17826.625831604004
160092.71224381312	200.0	1.0	-65.83355352634453	200.0	0.0	0.5	32	143281.9266564178	200.0	640000	640000	87619.305	87619.36	4.000318	-87628.83	925043.7	920081.1	17.353885606765747	2.7182817459106445	0.0	0.97	0	18402.310032606125
166101.81652964494	200.0	1.0	-94.06479462803354	200.0	0.0	0.5	33	150362.69558431624	200.0	660000	660000	88051.18	88051.19	4.0005755	-88058.45	925642.56	921247.44	17.143334811878205	2.7182817459106445	0.0	0.98	0	18989.009495019913
37722.306076242494	200.0	0.4	-101.21198073936867	200.0	0.0	0.2	34	148004.06031729266	200.0	680000	680000	88482.086	88482.07	4.0002656	-88479.1	949777.0	944879.94	16.897399065208436	2.7182817459106445	0.0	0.96	0	19536.128182649612
143592.2828815068	200.0	1.0	-73.02426213149366	200.0	0.0	0.5	35	145951.46601936716	200.0	700000	700000	88996.625	88996.695	4.0015993	-88995.766	951171.06	951315.75	16.91303098592758	2.7182817459106445	0.0	0.98	0	20106.846081495285
149725.7480536707	200.0	1.0	-85.83635248168035	200.0	0.0	0.5	36	145090.74412518102	200.0	720000	720000	89553.95	89553.99	4.0002046	-89548.23	951702.94	950190.56	16.789647250032424	2.7182817459106445	0.0	0.98	0	20691.122972249985
137636.93335780976	200.0	1.0	-35.08842240484517	200.0	0.0	0.5	37	152182.14149021608	200.0	740000	740000	89866.125	89866.125	4.000645	-89855.11	976643.5	972073.2	16.60860450286865	2.7182817459106445	0.0	0.97	0	21278.250007152557
144752.2913047212	200.0	1.0	-28.45132497943886	200.0	0.0	0.5	38	155571.22181069304	200.0	760000	760000	90168.46	90168.555	4.0008707	-90151.46	976200.3	975455.0	16.74608234586716	2.7182817459106445	0.0	0.99	0	21825.235764741898
132509.1482269379	200.0	1.0	-51.24325085271935	200.0	0.0	0.5	39	154948.97547549402	200.0	780000	780000	90562.56	90562.67	4.001302	-90549.75	985777.56	985471.06	16.430488578128816	2.7182817459106445	0.0	1.0	0	22400.602410554886
164468.80906165644	200.0	1.0	-78.57104900378008	200.0	0.0	0.5	40	153605.18832574243	200.0	800000	800000	90994.0	90993.98	4.0002747	-90981.7	1001371.06	999293.56	16.44713870205879	2.7182817459106445	0.0	0.97	0	22988.926384925842
148091.41751706545	200.0	0.9	-49.455350195006915	200.0	0.0	0.45	41	151061.02638181535	200.0	820000	820000	91326.164	91326.23	4.0007167	-91309.86	995074.4	996350.56	16.587857968187333	2.7182817459106445	0.0	0.97	0	23562.7314016819
141632.44284452067	200.0	0.9	-15.772532346323118	200.0	0.0	0.45	42	154218.64971160237	200.0	840000	840000	91661.91	91661.875	4.00084	-91647.484	998358.8	1000678.6	16.484485797548295	2.7182817459106445	0.0	0.96	0	24144.6737036705
154190.03334399915	200.0	0.9	-45.395717981023836	200.0	0.0	0.45	43	150821.67565107282	200.0	860000	860000	92084.016	92084.08	4.000506	-92066.69	1012653.9	1006709.1	16.31527957215309	2.7182817459106445	0.0	0.95	0	24688.544905900955
158306.7937440566	200.0	1.0	15.425437901260619	200.0	0.0	0.5	44	144293.5212925189	200.0	880000	880000	92247.07	92247.17	4.0012093	-92226.27	1031183.56	1027544.5	16.091128861665727	2.7182817459106445	0.0	0.97	0	25282.118935585022
159610.57338691005	200.0	0.9	-46.48472653958742	200.0	0.0	0.45	45	154695.35875384317	200.0	900000	900000	92224.32	92224.375	3.9994345	-92201.9	1071676.5	1067864.5	16.340740452814103	2.7182817459106445	0.0	0.99	0	25891.56957745552
163235.39884397876	200.0	1.0	-45.603715296265605	200.0	0.0	0.5	46	155835.428034802	200.0	920000	920000	92617.12	92617.07	4.0009212	-92594.46	1072220.0	1069210.6	15.826007978820801	2.7182817459106445	0.0	0.97	0	26481.866404533386
130065.18164116827	200.0	0.9	-28.37274837284624	200.0	0.0	0.45	47	155271.8056182772	200.0	940000	940000	92889.05	92888.87	4.0000987	-92859.39	1092081.5	1084283.8	15.73347910132408	2.7182817459106445	0.0	0.97	0	27057.655915737152
163548.0345047968	200.0	1.0	-71.9415530983214	200.0	0.0	0.5	48	146224.91540907926	200.0	960000	960000	92833.99	92833.93	4.0009317	-92796.42	1109203.9	1100334.6	15.756200298500062	2.7182817459106445	0.0	0.96	0	27658.376003742218
170322.66433907364	200.0	1.0	-76.90265382056572	200.0	0.0	0.5	49	143348.6210123396	200.0	980000	980000	92959.07	92959.13	4.0011907	-92926.4	1141402.9	1133204.1	15.899197974824906	2.7182817459106445	0.0	0.95	0	28232.561393499374
166504.9662762686	200.0	1.0	-72.6246853591975	200.0	0.0	0.5	50	153727.62078870914	200.0	1000000	1000000	92884.17	92884.24	3.9998157	-92839.734	1169489.9	1175889.2	15.635762366390228	2.7182817459106445	0.0	0.96	0	28826.590079069138
148243.3673726088	200.0	0.9	-4.77524502878903	200.0	0.0	0.45	51	-33.088070654859486	200.0	1020000	20000	88656.58	88656.56	4.015374	-88539.195	1260424.5	1702899.0	17.47065627845965	1.965691988785016	0.0	0.0	1	29354.25949525833
158127.15982498645	200.0	1.0	-29.17818173612698	200.0	0.0	0.5	52	-31.761301126162753	200.0	1040000	40000	87944.484	87944.58	3.9990668	-87888.695	1151762.1	1244371.2	16.192881883144377	0.6718625556915998	0.0	0.01	1	30004.270043611526
150971.23944179693	200.0	1.0	-40.56352600042023	200.0	0.0	0.5	53	-30.494284013760407	200.0	1060000	60000	87305.79	87305.75	3.99928	-87265.22	1101439.1	1147300.0	15.774758401489258	0.3836581999331713	0.0	0.0	1	30714.71519804001
149116.2634386378	200.0	0.8	-31.970737280880314	200.0	0.0	0.4	54	-32.329405354211445	200.0	1080000	80000	86328.055	86328.01	4.0001388	-86291.59	1055471.0	1092479.2	15.891811917066574	0.2653827030658722	0.0	0.0	1	31403.818255662918
133546.275392175	200.0	1.0	-38.667963690134734	200.0	0.0	0.5	55	-30.841613215386047	200.0	1100000	100000	85377.99	85378.1	3.999132	-85343.734	1033696.9	1055823.0	15.801934133434296	0.21945466389507054	0.0	0.0	1	32105.09640145302
142130.809542097	200.0	0.9	-36.081652729086855	200.0	0.0	0.45	56	-32.14132342703303	200.0	1120000	120000	84085.945	84085.9	4.0003724	-84060.65	977708.9	1004498.94	15.69463329782486	0.1558090111374855	0.0	0.0	1	32858.237832307816
161165.73826447816	200.0	1.0	-90.90399772874079	200.0	0.0	0.5	57	-54.660196692062115	200.0	1140000	140000	82725.95	82725.89	4.0078044	-82695.99	943168.0	970356.94	15.683478656625748	0.26311144622862337	0.0	0.06	1	33593.012209415436
157753.82039188108	200.0	1.0	-25.449292007500013	200.0	0.0	0.5	58	-43.64440426365832	200.0	1160000	160000	81601.27	81601.195	3.997329	-81582.48	923798.75	950999.9	15.55668204522133	0.41389808051884175	0.0	0.0	1	34321.088082551956
138115.19119238027	200.0	0.9	-27.43046502733707	200.0	0.0	0.45	59	-29.065677569764976	200.0	1180000	180000	80491.73	80491.73	3.9978573	-80472.89	883315.6	899514.56	15.538050621938705	0.2298605976998806	0.0	0.0	1	35079.824570417404
179819.10958604852	200.0	1.0	-42.289344968903215	200.0	0.0	0.5	60	-37.687405428985755	200.0	1200000	200000	79377.05	79377.0	4.0002093	-79361.22	856749.2	872990.6	15.262995700407028	0.17185532200559975	0.0	0.02	1	35826.6722099781
161208.85139696448	200.0	1.0	-23.79338424162558	200.0	0.0	0.5	61	-31.177678478931206	200.0	1220000	220000	78163.086	78163.13	3.9984384	-78151.875	841377.25	856561.25	15.261959082078933	0.13439439050257207	0.0	0.0	1	36566.7106153965
114869.7887140062	200.0	0.7	-30.799227848377427	200.0	0.0	0.35	62	-27.782579632023122	200.0	1240000	240000	76877.61	76877.59	3.9998035	-76860.09	824626.4	832307.0	15.069329706287384	0.10470111160576344	0.0	0.0	1	37338.697142124176
163199.6856435078	200.0	1.0	-33.51218180399583	200.0	0.0	0.5	63	-28.954177595452382	200.0	1260000	260000	75646.36	75646.42	4.0028377	-75635.7	795482.8	807552.44	14.861191652441025	0.10785458927378058	0.0	0.0	1	38088.19575428963
163121.72288852604	200.0	1.0	-27.44057878732295	200.0	0.0	0.5	64	89.50082597356074	200.0	1280000	280000	74619.21	74619.27	4.004153	-74605.43	775339.25	778870.9	14.976525799894333	0.163488471974805	0.0	0.0	1	38862.34366106987
129971.61725489915	200.0	1.0	-32.05715694294149	200.0	0.0	0.5	65	137.38369581159523	200.0	1300000	300000	73327.77	73327.77	4.0014925	-73317.164	758093.7	770067.44	14.795180328464507	0.23684596911594272	0.0	0.0	1	39615.82937026024
155820.5580505631	200.0	1.0	-22.8783544431121	200.0	0.0	0.5	66	188.54159237489523	200.0	1320000	320000	72213.625	72213.62	4.0019927	-72204.125	731206.94	737031.7	14.816786646652222	0.3103509926453233	0.0	0.01	1	40371.19269657135
151683.83939806168	200.0	0.9	-32.13980534202104	200.0	0.0	0.45	67	2043.339535338668	200.0	1340000	340000	71228.15	71228.22	4.0028186	-71216.34	719384.8	722420.25	14.755428987455367	0.34642938379123805	0.0	0.01	1	41150.91508984566
146957.3820016571	200.0	1.0	67561.53325048796	200.0	0.4	0.7	68	41256.47738972079	200.0	1360000	360000	70327.53	70327.53	4.022361	-70324.516	716941.1	729471.3	14.822332784986497	2.100144309106469	0.0	0.26	1	41946.188600063324
120620.97583666572	200.0	0.8	95246.99534323496	200.0	0.8	0.8	69	63837.51144528267	200.0	1380000	380000	70755.06	70755.016	4.00161	-70772.14	723740.2	730910.3	14.631099319314957	7.053754279685021	0.0	0.62	1	42771.33280611038
124760.13567019775	200.0	0.9	63587.4916855442	200.0	0.5	0.7	70	80632.9775085046	200.0	1400000	400000	71098.31	71098.414	4.003708	-71116.93	760672.75	772687.4	14.641829683732986	9.473931237483024	0.0	0.61	1	43593.44363307953
150141.35301354426	200.0	1.0	97164.37489511252	200.0	1.0	1.0	71	101603.01541870533	200.0	1420000	420000	72226.64	72226.61	4.00136	-72264.5	808308.56	817320.1	14.521937926769256	13.238638509607314	0.0	0.79	1	44785.779131650925
143117.6609939845	200.0	0.9	124758.38626647244	200.0	1.0	0.95	72	109137.00257277713	200.0	1440000	440000	73776.07	73776.055	4.0026193	-73826.18	871983.5	881386.06	14.535203488969803	15.93870785923004	0.0	0.89	1	45978.93531823158
137384.56738509587	200.0	0.9	121428.70684131575	200.0	0.9	0.9	73	117250.7753024638	200.0	1460000	460000	75434.91	75434.78	4.0006557	-75496.23	918029.6	926723.9	14.698341937446594	17.787877870559694	0.0	0.96	1	47173.21889090538
167149.1636831797	200.0	0.9	141754.4694039288	200.0	1.0	0.95	74	124727.067874583	200.0	1480000	480000	76076.86	76076.94	4.0006356	-76130.586	937624.7	940925.1	14.888238369321822	18.13955206041336	0.0	0.98	1	48368.38632249832
143343.2338901981	200.0	1.0	141541.62521450905	200.0	1.0	1.0	75	123445.83121668476	200.0	1500000	500000	76646.16	76646.17	4.000683	-76702.64	924595.3	923184.56	15.05836712217331	18.490211506080627	0.0	0.93	1	49562.92143988609
137043.37362137725	200.0	1.0	91127.47668647868	200.0	0.6	0.8	76	125560.32767437717	200.0	1520000	520000	77231.74	77231.79	4.0020404	-77288.79	938675.0	941776.9	15.200168949127198	19.41904551343918	0.0	0.92	1	50755.48130655289
140346.75083112545	200.0	0.8	127606.24773786144	200.0	0.9	0.85	77	132096.46895268097	200.0	1540000	540000	77864.63	77864.58	3.9999433	-77922.81	932604.8	937434.8	15.525914484262467	19.57423293952942	0.0	0.95	1	51950.88953113556
122551.71803415252	200.0	0.6	171404.18081672705	200.0	1.0	0.8	78	129551.29956237253	200.0	1560000	560000	78632.484	78632.41	4.0017543	-78696.945	1037431.5	1038265.1	16.009915821075438	19.52169463071823	0.0	0.99	1	53145.93937373161
74627.65112574321	200.0	0.4	154005.70110810117	200.0	0.9	0.65	79	140782.4505375263	200.0	1580000	580000	81483.9	81483.98	4.0016074	-81601.48	1260607.9	1250709.8	19.193960399341584	20.220665305805205	0.0	0.96	1	54339.683403491974
130964.4504492924	200.0	0.9	111236.84906077175	200.0	0.8	0.85	80	129510.79513489395	200.0	1600000	600000	82814.664	82814.71	4.0006714	-82908.914	1075726.4	1065776.5	17.95971273097992	19.57001744337082	0.0	0.96	1	55533.20891499519
123849.14044452063	200.0	0.6	145857.4384077296	200.0	0.9	0.75	81	140694.63476547744	200.0	1620000	620000	80909.47	80909.4	3.9986508	-80979.125	1076197.0	1070202.6	16.271786107254027	19.385652565288545	0.0	0.96	1	56726.420707941055
88587.61145517437	200.0	0.5	150012.07414988888	200.0	1.0	0.75	82	133723.66571572825	200.0	1640000	640000	80578.53	80578.445	4.002948	-80653.836	1123732.2	1116021.0	16.429923582172393	19.574836432361604	0.0	0.93	1	57921.01930165291
52703.42168177875	200.0	0.2	120388.62580399995	200.0	0.7	0.45	83	140053.75026095464	200.0	1660000	660000	82195.3	82195.36	3.997413	-82294.21	1086472.5	1071634.5	16.368706321907045	19.682971847343445	0.0	0.98	1	59114.12153673172
24462.098	200.0	0.0	92160.48350335282	200.0	0.9	0.45	84	138993.41764647077	200.0	1680000	680000	81672.89	81672.87	4.001759	-81745.94	1021654.6	1014731.06	15.52332528128624	19.377987509918214	0.0	0.99	1	60310.08318543434
43776.195	200.0	0.0	132772.86802848795	200.0	1.0	0.5	85	130710.61935105156	200.0	1700000	700000	83790.414	83790.48	4.003918	-83940.18	1355499.1	1340249.9	19.948591728591918	19.479894927215575	0.0	0.93	1	61505.39280080795
136113.71529887762	200.0	0.8	135369.97756102384	200.0	0.9	0.85	86	135062.74476103834	200.0	1720000	720000	86665.33	86665.44	3.997714	-86796.36	1171814.9	1164853.5	18.51046089673042	19.692940125846864	0.0	0.96	1	62700.52909326553
114564.16565756046	200.0	0.8	149693.91447465666	200.0	1.0	0.9	87	149834.44353265973	200.0	1740000	740000	81828.87	81828.93	3.9983282	-81864.055	1067442.2	1060315.1	15.724639221811294	18.78158871717453	0.0	0.99	1	63895.2223739624
126626.13025118623	200.0	0.6	134679.28396512655	200.0	1.0	0.8	88	145279.65607080152	200.0	1760000	760000	79867.19	79867.34	4.001716	-79895.805	1133201.1	1123954.1	15.432600680351257	18.235668234348296	0.0	0.97	1	65089.6411986351
139325.02257990433	200.0	0.9	165490.89670675917	200.0	1.0	0.95	89	147852.2137382301	200.0	1780000	780000	79860.48	79860.54	4.000472	-79890.35	1148914.4	1138454.8	15.645573345041274	18.465462808990477	0.0	0.97	1	66284.02640652657
126396.87068577771	200.0	0.8	130321.67248616324	200.0	0.9	0.85	90	145974.66107516587	200.0	1800000	800000	80218.65	80218.71	3.999909	-80250.76	1132318.6	1126593.8	15.404514582300186	18.725832198905945	0.0	0.99	1	67478.5733833313
120785.59174361806	200.0	0.9	146171.1628791266	200.0	1.0	0.95	91	143202.11614248334	200.0	1820000	820000	80719.84	80719.875	4.0012503	-80757.37	1104763.9	1099459.2	15.344434793138504	18.501985161590575	0.0	0.98	1	68649.1383368969
135107.3929449389	200.0	0.9	151998.43983831242	200.0	1.0	0.95	92	147683.34918755377	200.0	1840000	840000	81501.16	81501.17	4.0009995	-81537.79	1132026.9	1128431.4	15.764834926939011	18.555267802906037	0.0	0.96	1	69809.84625220299
129219.71933641475	200.0	0.9	152493.5934676199	200.0	1.0	0.95	93	145803.41728043175	200.0	1860000	860000	81803.25	81803.32	4.000773	-81841.734	1122908.0	1123864.8	15.785907243204116	18.39450285320282	0.0	0.93	1	70908.68132042885
104895.37463087999	200.0	0.9	173151.36849085256	200.0	1.0	0.95	94	141099.4819225854	200.0	1880000	880000	82157.68	82157.58	4.0000544	-82194.6	1136324.2	1137566.4	15.587327946281434	18.008736103916167	0.0	0.99	1	71999.71025323868
129247.50196750248	200.0	0.8	139683.79225235025	200.0	1.0	0.9	95	154173.3493936494	200.0	1900000	900000	82523.59	82523.664	4.0009513	-82558.29	1128619.5	1131194.0	15.758536854791641	17.796424749851226	0.0	0.98	1	73175.58321523666
137435.96090136646	200.0	0.9	149113.64115908125	200.0	1.0	0.95	96	153563.69194636814	200.0	1920000	920000	83012.88	83012.8	4.0009656	-83052.76	1111499.9	1115074.0	15.81015464348793	18.028770835494996	0.0	0.98	1	74317.97933292389
112168.94514452686	200.0	0.9	154930.42111194294	200.0	1.0	0.95	97	154070.5688084896	200.0	1940000	940000	83563.48	83563.414	4.000017	-83598.516	1099884.1	1106065.6	15.69496529197693	17.720138527202607	0.0	0.96	1	75196.01158380508
108166.93518342827	200.0	0.7	129660.29755409768	200.0	0.9	0.8	98	156756.74441983702	200.0	1960000	960000	83924.016	83923.92	4.001305	-83963.516	1103140.9	1105169.1	15.754153486680984	17.7413721408844	0.0	0.98	1	76152.38631629944
107081.81363164191	200.0	0.7	148421.87906631178	200.0	0.9	0.8	99	156852.63458705277	200.0	1980000	980000	84287.78	84287.7	3.999584	-84322.99	1074409.5	1077507.6	15.646983563566208	17.407548319911957	0.0	0.98	1	77266.43096780777
109144.96128885541	200.0	0.9	146005.64246022425	200.0	0.9	0.9	100	150127.70341054886	200.0	2000000	1000000	84619.29	84619.164	4.0009933	-84653.41	1092168.9	1097591.6	15.666078005075455	17.190298120212557	0.0	0.94	1	78304.9681148529
